México	Tucán	2,el,de
México	París	el,instituto,de,en
México	Revolución	se,algunos,ser,expulsados
Ayotzinapa	Normal	el,de,estudiante,ahí
Miguel-Félix-Gallardo	Mazatlán	ser,se
Operación-Limpieza	Alba	el,en,así,quien
Matilde	Demetrio	abarcar,de,que
Juan-Castro-Avilés	Gitano	hacer,agente
Gootenberg	Ojalá	hablar,decir,quien
Chacho-García	Yeyo-Falcón	y,grupo,del
Harry-J.-Anslinger	FBI	director,el,del
Tirado	Memo	el,en,suelo
Osorno	Operación-Cóndor	el,centrar,en,se
Triángulo-Dorado	Durango	algunas,el,de,ser
María-C.	Barca	el,de,que
Augusto-Pinochet	Chile	gobernar,el,donde,dictador
Lazcano	Rosales-Rubí	y,de,call
Mayarí	Fidel-Castro	en,nacer
Mayarí	Birán	en,nacer
González-Calderoni	Al	salir,preguntar
Nayarit-Sinaloa	Sonora	viajar,en,por,persona
Nayarit-Sinaloa	Bugsy	viajar,en,por,persona
Campestre	Madero	y,sino,militar
California	Culiacán	decir,construir,en,que
Rivas-Torres	Excélsior	el,periodista,armar
Seguridad-Pública	Secretaría	11,el,de,agosto
Felipe-Calderón-Zeferino-Torreblanca	Rogaciano	estar,claro,nosotros,muy,para
Jaime-Sergio-Palacios-Barrera	José-Carlos-Islas-Rubio	mismo,el,lógica,bajo
Richard-Craig	Sinaloa	otro,observador,visitar
Secretaría	Calderón	plantear,logro,que,el
Ramón	Déjeme	el,en,conocer
Ramón	Salvador	el,en,conocer
Pacífico	Sandra-Ávila-Beltrán	el,reina
Salvador	Déjeme	el,en,conocer
José-Espinosa-Carlos	Roberto	salto,de,miembro,ex
Autoridades	Sinaloa	el,de
Políticas-Sociales	Departamento	reporte,un,del,confidencial
Manuel	Llegué	lugar,servir,que,al
Tijuana	Reynosa	nuevo,en
Luis-Astorga	León	reconstruir,así,el
Luis-Astorga	Sinaloa	en,nacer
Gitano	Al	caer,herir,el
Gitano	Sinaloa	ya,el,ternura,helada
Argentina	Ecuador	comentar,también,visitar,haber
Rosario	Sonora	el,de,cuando,regresar
Emilianos-Zapatas-Subcomandantes-Marcos	Panchos-Villas	poder,colgar
Puente-Grande	Joaquín-Chapo-Guzmán	el,cuando
Golfo	—¿Nuevo-Laredo-Reynosa	y,seguir,ser
Guasave	Culiacán	el,ir,por,carretera,que
Jefes	Jefe	el,de,portada,diario,escribir,vez,correr,diarios,del,quizás,compositor,estos,tampoco
Revolución	Independencia	hermano,un,conocer,país,su
Bugsy	Sonora	viajar,en,por,persona
Nostra	Italia	eso,hacer,en,se
Ismael-Zambada	Sinaloa	el,mayo
Camilo-Cienfuegos	Fidel-Che	de,admiré,al,estudiante
Sinaloa	Título	el,de,cartel,original
Sinaloa	Universidad	el,construir,de,central,biblioteca
Sinaloa	Hidalgo-Eddy	el,nueve,que,més,durante
Italia	Europa	en,ser
Jonathan	Al	fotografía,lado,de,su
Cuba	Fidel	renuncia,por,patriarcado,al
Flavio-Sosa-Villavicencio	Al	día,de,siguiente,el
Mándame	Coello	el,tu,abogado,con
Birán	Fidel-Castro	en,nacer
Ramón-Félix-Sánchez	Guamúchil-Salvador-Alvarado	mi,padre
Rambo	Al	asumir,cuestionadar,su,legitimidad
Aérea	Al	descubrir,tales,de,uno
León	Sierra	el,corrido,de,al,narrar,acuerdo,que,con
Güera	Al	poco,tiempo,del,encuentro
Culiacán	Al	el,regresar,entre
Nápoles	Escobar	hospedar,el,en,hacienda
Bacurimi	Elsi	dos,vivir,que,recordar
Al	Operación-Cóndor	mismo,el,tiempo
